City,REPORT_DAT,Month,Day,Year,REPORT_DAT,OFFENSE,Violent/Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,BURGLARY,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT F/AUTO,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT/OTHER,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT/OTHER,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT/OTHER,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,ROBBERY,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT F/AUTO,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT/OTHER,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT/OTHER,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT F/AUTO,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/1/20,7,1,2020,Nov-56,ROBBERY,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,ROBBERY,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT F/AUTO,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT/OTHER,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT/OTHER,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT/OTHER,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,ROBBERY,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT F/AUTO,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT/OTHER,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT/OTHER,Non-Violent
Washington DC,7/1/20,7,1,2020,Nov-56,THEFT/OTHER,Non-Violent
Washington DC,7/1/20,7,1,2020,Dec-56,ROBBERY,Non-Violent
Washington DC,7/1/20,7,1,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT F/AUTO,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT F/AUTO,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,BURGLARY,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,HOMICIDE,Violent 
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,HOMICIDE,Violent 
Washington DC,7/2/20,7,2,2020,Dec-56,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT F/AUTO,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT F/AUTO,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Dec-56,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/2/20,7,2,2020,Jan-57,THEFT F/AUTO,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/2/20,7,2,2020,Jan-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,THEFT F/AUTO,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/2/20,7,2,2020,Jan-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/2/20,7,2,2020,Jan-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,THEFT F/AUTO,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,THEFT F/AUTO,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,ROBBERY,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/2/20,7,2,2020,Jan-57,THEFT F/AUTO,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,THEFT/OTHER,Non-Violent
Washington DC,7/2/20,7,2,2020,Jan-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/3/20,7,3,2020,Jan-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Jan-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Jan-57,ROBBERY,Non-Violent
Washington DC,7/3/20,7,3,2020,Jan-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Jan-57,THEFT F/AUTO,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,ROBBERY,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/3/20,7,3,2020,Feb-57,ROBBERY,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,ROBBERY,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,ROBBERY,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,ROBBERY,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,ROBBERY,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT F/AUTO,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT F/AUTO,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT F/AUTO,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,ROBBERY,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,ROBBERY,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Feb-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/3/20,7,3,2020,Mar-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,THEFT F/AUTO,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/3/20,7,3,2020,Mar-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,THEFT F/AUTO,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,THEFT F/AUTO,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/3/20,7,3,2020,Mar-57,ROBBERY,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,THEFT/OTHER,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/3/20,7,3,2020,Mar-57,HOMICIDE,Violent 
Washington DC,7/4/20,7,4,2020,Mar-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,Mar-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Mar-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Mar-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Mar-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Mar-57,HOMICIDE,Violent 
Washington DC,7/4/20,7,4,2020,Mar-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/4/20,7,4,2020,Mar-57,BURGLARY,Non-Violent
Washington DC,7/4/20,7,4,2020,Mar-57,HOMICIDE,Violent 
Washington DC,7/4/20,7,4,2020,Mar-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,ROBBERY,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/4/20,7,4,2020,Apr-57,ROBBERY,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/4/20,7,4,2020,Apr-57,ROBBERY,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,ROBBERY,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,ROBBERY,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,Apr-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,BURGLARY,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/4/20,7,4,2020,May-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/4/20,7,4,2020,May-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/4/20,7,4,2020,May-57,ROBBERY,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,ROBBERY,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT/OTHER,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT F/AUTO,Non-Violent
Washington DC,7/4/20,7,4,2020,May-57,THEFT F/AUTO,Non-Violent
Washington DC,7/5/20,7,5,2020,May-57,THEFT F/AUTO,Non-Violent
Washington DC,7/5/20,7,5,2020,May-57,THEFT F/AUTO,Non-Violent
Washington DC,7/5/20,7,5,2020,May-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/5/20,7,5,2020,May-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/5/20,7,5,2020,May-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/5/20,7,5,2020,May-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,May-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/5/20,7,5,2020,May-57,SEX ABUSE,Violent 
Washington DC,7/5/20,7,5,2020,Jun-57,BURGLARY,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,BURGLARY,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,SEX ABUSE,Violent 
Washington DC,7/5/20,7,5,2020,Jun-57,BURGLARY,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT F/AUTO,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT F/AUTO,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,SEX ABUSE,Violent 
Washington DC,7/5/20,7,5,2020,Jun-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT F/AUTO,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT F/AUTO,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT F/AUTO,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,ROBBERY,Non-Violent
Washington DC,7/5/20,7,5,2020,Jun-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/5/20,7,5,2020,Jul-57,ROBBERY,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/5/20,7,5,2020,Jul-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,THEFT F/AUTO,Non-Violent
Washington DC,7/5/20,7,5,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT F/AUTO,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT F/AUTO,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT F/AUTO,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT F/AUTO,Non-Violent
Washington DC,7/6/20,7,6,2020,Jul-57,THEFT F/AUTO,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT F/AUTO,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT F/AUTO,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,BURGLARY,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,BURGLARY,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,HOMICIDE,Violent 
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT F/AUTO,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Aug-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/6/20,7,6,2020,Sep-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,ROBBERY,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,7/6/20,7,6,2020,Sep-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,THEFT F/AUTO,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,THEFT F/AUTO,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,ROBBERY,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,THEFT F/AUTO,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,THEFT F/AUTO,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,ROBBERY,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,ROBBERY,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,THEFT/OTHER,Non-Violent
Washington DC,7/6/20,7,6,2020,Sep-57,MOTOR VEHICLE THEFT,Non-Violent
