City,Date,month,day,year,Date,OFFENSE,Violent/Non-Violent
Washington DC,11/22/19,11,22,2019,1-Jul,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Jul,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Jul,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Jul,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Jul,MOTOR VEHICLE THEFT,
Washington DC,11/22/19,11,22,2019,1-Jul,ASSAULT W/DANGEROUS WEAPON,
Washington DC,11/22/19,11,22,2019,1-Jul,ASSAULT W/DANGEROUS WEAPON,
Washington DC,11/22/19,11,22,2019,1-Jul,ROBBERY,
Washington DC,11/22/19,11,22,2019,1-Jul,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,MOTOR VEHICLE THEFT,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,MOTOR VEHICLE THEFT,
Washington DC,11/22/19,11,22,2019,1-Aug,MOTOR VEHICLE THEFT,
Washington DC,11/22/19,11,22,2019,1-Aug,MOTOR VEHICLE THEFT,
Washington DC,11/22/19,11,22,2019,1-Aug,ROBBERY,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Aug,ROBBERY,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Aug,BURGLARY,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,ASSAULT W/DANGEROUS WEAPON,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Aug,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,ROBBERY,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Sep,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Oct,ASSAULT W/DANGEROUS WEAPON,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Oct,ROBBERY,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Oct,BURGLARY,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Oct,BURGLARY,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Oct,ROBBERY,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT/OTHER,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT F/AUTO,
Washington DC,11/22/19,11,22,2019,1-Oct,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Oct,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Oct,ASSAULT W/DANGEROUS WEAPON,
Washington DC,11/23/19,11,23,2019,1-Oct,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Oct,ASSAULT W/DANGEROUS WEAPON,
Washington DC,11/23/19,11,23,2019,1-Oct,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,ASSAULT W/DANGEROUS WEAPON,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,ROBBERY,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,MOTOR VEHICLE THEFT,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Nov,ROBBERY,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Nov,ROBBERY,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,MOTOR VEHICLE THEFT,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Nov,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Nov,BURGLARY,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,MOTOR VEHICLE THEFT,
Washington DC,11/23/19,11,23,2019,1-Dec,MOTOR VEHICLE THEFT,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,1-Dec,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,ASSAULT W/DANGEROUS WEAPON,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,ROBBERY,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,ASSAULT W/DANGEROUS WEAPON,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,ROBBERY,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,BURGLARY,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT F/AUTO,
Washington DC,11/23/19,11,23,2019,2-Jan,THEFT/OTHER,
